level,name,symbol,parent,sector,market_cap_cr,dividend_yield_pct,np_qtr_cr,qtr_profit_var_pct,sales_qtr_cr,qtr_sales_var_pct,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Digicontent,DGCONTENT.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",138.03,0.0,-1.93,17.17,123.3,11.63,8.1,23.95,,not_stage_2,0,23.88,26.86,-3.75,0.00097,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.0,99.35,-0.91,0.36,False,False,2026-07-29 ratio=98.90 momentum=98.99; 2026-07-30 ratio=98.15 momentum=95.96; 2026-07-31 ratio=97.93 momentum=96.39; 2026-08-03 ratio=97.73 momentum=97.27; 2026-08-04 ratio=98.00 momentum=99.35,0.0
stock,Value 360 Commu.,VALUE360.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",116.98,0.0,4.99,131.34,35.84,16.97,11.79,38.64,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Crayons Advertis,CRAYONS.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",67.92,0.0,0.68,-94.03,171.88,26.88,18.06,5.55,,not_stage_2,0,26.5,33.17,-4.73,0.00108,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.88,101.28,0.29,2.83,False,True,2026-07-28 ratio=98.59 momentum=98.45; 2026-07-29 ratio=98.79 momentum=98.91; 2026-07-30 ratio=99.18 momentum=101.03; 2026-07-31 ratio=98.96 momentum=100.46; 2026-08-03 ratio=98.88 momentum=101.28,6.4
stock,Hind.Aeronautics,HAL.NS,Aerospace & Defense,Capital Goods,311966.08,0.97,4196.04,5.52,13942.4,1.77,34.22,31.96,,stage_2,5,4635.0,4271.39,0.6,0.1883,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,100.96,99.63,-0.48,-2.12,False,False,2026-07-29 ratio=101.44 momentum=101.75; 2026-07-30 ratio=101.13 momentum=101.48; 2026-07-31 ratio=101.64 momentum=102.29; 2026-08-03 ratio=101.26 momentum=102.13; 2026-08-04 ratio=100.96 momentum=99.63,131.0
stock,Bharat Electron,BEL.NS,Aerospace & Defense,Capital Goods,288978.09,0.61,1054.53,8.7,5546.98,24.94,47.02,36.53,,not_stage_2,1,391.5,424.28,-0.15,0.01591,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.63,98.86,1.01,1.54,False,False,2026-07-29 ratio=96.62 momentum=97.32; 2026-07-30 ratio=96.67 momentum=98.13; 2026-07-31 ratio=97.18 momentum=98.88; 2026-08-03 ratio=97.28 momentum=98.89; 2026-08-04 ratio=97.63 momentum=98.86,20.0
stock,Bharat Dynamics,BDL.NS,Aerospace & Defense,Capital Goods,46739.64,0.37,113.18,-58.51,480.2,-72.98,111.19,13.84,,not_stage_2,1,1265.0,1315.72,-2.11,0.05139,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.09,99.15,-0.11,-1.08,False,False,2026-07-29 ratio=99.20 momentum=100.22; 2026-07-30 ratio=98.91 momentum=99.27; 2026-07-31 ratio=99.02 momentum=101.21; 2026-08-03 ratio=98.92 momentum=99.93; 2026-08-04 ratio=99.09 momentum=99.15,20.0
stock,Garden Reach Sh.,GRSE.NS,Aerospace & Defense,Capital Goods,29187.69,0.54,172.84,43.82,1814.62,38.53,36.46,42.96,,not_stage_2,2,2546.9,2576.3,0.8,0.10347,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,97.78,97.99,-1.06,-2.14,False,False,2026-07-29 ratio=98.84 momentum=100.13; 2026-07-30 ratio=98.29 momentum=99.21; 2026-07-31 ratio=98.46 momentum=100.55; 2026-08-03 ratio=97.85 momentum=99.29; 2026-08-04 ratio=97.78 momentum=97.99,41.6
stock,Data Pattern,DATAPATTNS.NS,Aerospace & Defense,Capital Goods,25487.51,0.22,22.06,-13.49,116.03,16.81,94.31,21.92,,stage_2,5,4554.7,3686.26,6.76,0.18504,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,100.18,100.76,0.08,0.11,False,False,2026-07-29 ratio=100.10 momentum=100.65; 2026-07-30 ratio=100.10 momentum=100.86; 2026-07-31 ratio=99.32 momentum=100.38; 2026-08-03 ratio=99.59 momentum=101.18; 2026-08-04 ratio=100.18 momentum=100.76,163.22
stock,Astra Microwave,ASTRAMICRO.NS,Aerospace & Defense,Capital Goods,17502.41,0.12,105.98,44.21,488.24,19.71,90.7,20.25,,stage_2,5,1835.4,1252.8,9.93,0.07456,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.9,99.91,0.09,1.74,False,False,2026-07-29 ratio=100.81 momentum=98.17; 2026-07-30 ratio=100.52 momentum=97.90; 2026-07-31 ratio=101.17 momentum=101.48; 2026-08-03 ratio=100.93 momentum=99.85; 2026-08-04 ratio=100.90 momentum=99.91,149.36
stock,Aequs,AEQUS.NS,Aerospace & Defense,Capital Goods,15475.64,0.0,-53.23,-1457.91,395.55,54.77,,1.55,,stage_2,5,230.79,177.39,7.01,0.00938,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.26,95.75,-0.14,-0.68,False,False,2026-07-29 ratio=100.39 momentum=96.43; 2026-07-30 ratio=100.31 momentum=97.40; 2026-07-31 ratio=100.30 momentum=99.08; 2026-08-03 ratio=100.33 momentum=96.64; 2026-08-04 ratio=100.26 momentum=95.75,140.32
