level,name,symbol,parent,sector,market_cap_cr,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Astral,ASTRAL.NS,Plastic Products - Industrial,Capital Goods,39945.59,72.46,19.86,,not_stage_2,2,1486.9,1534.0,0.2,0.06181,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.56,97.28,-1.81,-1.98,False,False,2026-06-19 ratio=99.38 momentum=99.26; 2026-06-22 ratio=99.67 momentum=99.62; 2026-06-23 ratio=99.17 momentum=97.26; 2026-06-24 ratio=99.22 momentum=99.03; 2026-06-25 ratio=97.56 momentum=97.28,40.4
stock,Garware Hi Tech,GRWRHITECH.NS,Plastic Products - Industrial,Capital Goods,15538.99,45.94,18.02,,stage_2,5,6688.5,4261.2,8.81,0.27804,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.27,96.7,-0.34,-3.59,False,False,2026-06-19 ratio=101.61 momentum=100.29; 2026-06-22 ratio=101.69 momentum=101.22; 2026-06-23 ratio=101.52 momentum=97.66; 2026-06-24 ratio=101.31 momentum=96.75; 2026-06-25 ratio=101.27 momentum=96.70,148.97
stock,Finolex Inds.,FINPIPE.NS,Plastic Products - Industrial,Capital Goods,10935.91,18.26,12.71,,not_stage_2,3,176.25,174.48,-0.68,0.00733,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",weakening,weakening,100.11,99.74,-0.15,1.0,False,False,2026-06-19 ratio=100.26 momentum=98.73; 2026-06-22 ratio=100.79 momentum=100.89; 2026-06-23 ratio=101.26 momentum=100.61; 2026-06-24 ratio=101.69 momentum=101.70; 2026-06-25 ratio=100.11 momentum=99.74,60.55
stock,Time Technoplast,TIMETECHNO.NS,Plastic Products - Industrial,Capital Goods,8988.11,19.18,16.71,,not_stage_2,4,182.08,180.93,-2.0,0.00757,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,improving,100.11,105.35,0.63,5.3,True,False,2026-06-19 ratio=99.48 momentum=100.06; 2026-06-22 ratio=99.08 momentum=100.17; 2026-06-23 ratio=99.74 momentum=100.58; 2026-06-24 ratio=99.50 momentum=101.25; 2026-06-25 ratio=100.11 momentum=105.35,137.3
stock,Kingfa Science,KINGFA.NS,Plastic Products - Industrial,Capital Goods,6855.64,37.01,23.2,,not_stage_2,3,5059.0,4519.87,2.6,0.2103,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,weakening,99.73,95.7,-0.53,-1.29,False,False,2026-06-19 ratio=100.26 momentum=96.98; 2026-06-22 ratio=99.93 momentum=95.74; 2026-06-23 ratio=100.30 momentum=97.04; 2026-06-24 ratio=99.81 momentum=96.47; 2026-06-25 ratio=99.73 momentum=95.70,65.2
stock,Prince Pipes,PRINCEPIPE.NS,Plastic Products - Industrial,Capital Goods,3101.79,41.23,6.12,,not_stage_2,4,280.55,253.95,-1.14,0.01166,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.91,98.07,-0.35,-0.81,False,False,2026-06-19 ratio=101.25 momentum=98.88; 2026-06-22 ratio=101.50 momentum=100.35; 2026-06-23 ratio=101.46 momentum=92.97; 2026-06-24 ratio=101.88 momentum=101.99; 2026-06-25 ratio=100.91 momentum=98.07,84.55
stock,Jain Irrigation,JISLJALEQS.NS,Plastic Products - Industrial,Capital Goods,2546.77,,5.31,,not_stage_2,3,34.98,34.75,-5.05,0.00145,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,101.5,102.46,-0.43,0.68,False,False,2026-06-19 ratio=101.93 momentum=101.78; 2026-06-22 ratio=101.95 momentum=102.25; 2026-06-23 ratio=102.46 momentum=102.28; 2026-06-24 ratio=102.06 momentum=102.39; 2026-06-25 ratio=101.50 momentum=102.46,99.8
stock,Apollo Pipes,APOLLOPIPE.NS,Plastic Products - Industrial,Capital Goods,2121.8,283.28,2.1,,not_stage_2,3,481.7,392.1,6.93,0.02002,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,weakening,99.81,97.6,-0.55,0.12,False,False,2026-06-19 ratio=100.35 momentum=97.48; 2026-06-22 ratio=100.22 momentum=99.00; 2026-06-23 ratio=100.18 momentum=96.00; 2026-06-24 ratio=100.04 momentum=96.61; 2026-06-25 ratio=99.81 momentum=97.60,73.86
stock,Jai Corp,JAICORPLTD.NS,Plastic Products - Industrial,Capital Goods,2037.26,11.93,13.27,,not_stage_2,2,116.08,114.46,-3.48,0.00483,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,leading,99.68,99.84,-1.78,-1.76,False,False,2026-06-19 ratio=101.46 momentum=101.60; 2026-06-22 ratio=101.44 momentum=101.94; 2026-06-23 ratio=101.33 momentum=101.10; 2026-06-24 ratio=100.63 momentum=100.57; 2026-06-25 ratio=99.68 momentum=99.84,40.0
stock,Knowledge Realty,KRT.NS,Real Estate Investment Trusts (REITs),Realty,51048.81,135.97,,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Embassy Off.REIT,EMBASSY.NS,Real Estate Investment Trusts (REITs),Realty,40594.5,142.1,5.7,,not_stage_2,3,428.26,432.11,0.08,0.0178,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.47,94.62,0.29,-3.59,False,False,2026-06-19 ratio=99.18 momentum=98.21; 2026-06-22 ratio=99.09 momentum=97.85; 2026-06-23 ratio=99.94 momentum=98.66; 2026-06-24 ratio=99.53 momentum=97.71; 2026-06-25 ratio=99.47 momentum=94.62,60.16
stock,Bagmane Prime REIT,BAGMANE.NS,Real Estate Investment Trusts (REITs),Realty,34931.6,38.97,33.22,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Mindspace Busine,MINDSPACE.NS,Real Estate Investment Trusts (REITs),Realty,30660.89,45.31,7.64,,not_stage_2,1,463.16,472.23,-0.06,0.01925,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.02,94.92,-0.09,-3.96,False,False,2026-06-19 ratio=99.11 momentum=98.88; 2026-06-22 ratio=98.97 momentum=97.89; 2026-06-23 ratio=99.42 momentum=98.24; 2026-06-24 ratio=98.91 momentum=96.75; 2026-06-25 ratio=99.02 momentum=94.92,20.0
stock,Brookfield India,BIRET.NS,Real Estate Investment Trusts (REITs),Realty,26784.41,55.66,5.66,,not_stage_2,2,322.75,334.61,-0.52,0.01342,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.37,97.48,0.14,-1.63,False,False,2026-06-19 ratio=99.23 momentum=99.11; 2026-06-22 ratio=99.06 momentum=98.21; 2026-06-23 ratio=99.79 momentum=99.46; 2026-06-24 ratio=99.30 momentum=98.37; 2026-06-25 ratio=99.37 momentum=97.48,40.0
stock,Nexus Select,NXST.NS,Real Estate Investment Trusts (REITs),Realty,24458.16,60.62,6.18,,not_stage_2,4,161.44,157.7,-0.46,0.00671,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,101.45,100.34,2.22,1.66,True,False,2026-06-19 ratio=99.23 momentum=98.68; 2026-06-22 ratio=99.17 momentum=97.16; 2026-06-23 ratio=100.70 momentum=99.36; 2026-06-24 ratio=100.99 momentum=100.09; 2026-06-25 ratio=101.45 momentum=100.34,118.95
stock,Apcotex Industri,APCOTEXIND.NS,Rubber,Capital Goods,2653.68,26.45,19.8,,stage_2,5,511.85,407.15,4.43,0.02128,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.52,95.73,-0.74,-2.0,False,False,2026-06-19 ratio=101.26 momentum=97.74; 2026-06-22 ratio=101.12 momentum=98.45; 2026-06-23 ratio=101.04 momentum=96.66; 2026-06-24 ratio=100.92 momentum=95.58; 2026-06-25 ratio=100.52 momentum=95.73,136.46
stock,Pix Transmission,PIXTRANS.NS,Rubber,Capital Goods,2448.08,22.9,21.76,,stage_2,5,1796.1,1479.17,1.84,0.07466,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,103.22,102.15,1.98,4.31,True,False,2026-06-19 ratio=101.24 momentum=97.84; 2026-06-22 ratio=100.74 momentum=97.42; 2026-06-23 ratio=100.97 momentum=97.20; 2026-06-24 ratio=100.70 momentum=96.87; 2026-06-25 ratio=103.22 momentum=102.15,185.53
stock,Tinna Rubber,TINNARUBR.NS,Rubber,Capital Goods,1668.53,31.57,22.31,,stage_2,5,926.15,736.24,0.18,0.0385,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.51,99.03,0.13,2.0,False,False,2026-06-19 ratio=101.39 momentum=97.03; 2026-06-22 ratio=101.38 momentum=98.25; 2026-06-23 ratio=102.00 momentum=100.27; 2026-06-24 ratio=102.02 momentum=100.75; 2026-06-25 ratio=101.51 momentum=99.03,132.91
stock,GRP,GRPLTD.NS,Rubber,Capital Goods,1013.17,268.03,6.7,,not_stage_2,3,1899.7,1804.06,-1.03,0.07897,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,100.59,102.15,0.02,0.96,False,False,2026-06-19 ratio=100.56 momentum=101.19; 2026-06-22 ratio=100.39 momentum=101.09; 2026-06-23 ratio=100.68 momentum=101.56; 2026-06-24 ratio=100.89 momentum=102.36; 2026-06-25 ratio=100.59 momentum=102.15,93.7
stock,Rubfila Intl.,RUBFILA.NS,Rubber,Capital Goods,384.49,14.45,12.29,,not_stage_2,1,70.85,70.85,-1.19,0.00295,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.9,96.24,-0.49,0.35,False,False,2026-06-19 ratio=99.39 momentum=95.89; 2026-06-22 ratio=99.50 momentum=96.87; 2026-06-23 ratio=99.48 momentum=96.10; 2026-06-24 ratio=99.37 momentum=96.44; 2026-06-25 ratio=98.90 momentum=96.24,20.0
stock,Harri. Malayalam,HARRMALAYA.NS,Rubber,Capital Goods,377.88,12.97,15.28,,not_stage_2,3,204.7,185.74,1.8,0.00851,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.19,97.71,-0.7,-1.54,False,False,2026-06-19 ratio=99.90 momentum=99.25; 2026-06-22 ratio=100.00 momentum=100.25; 2026-06-23 ratio=99.39 momentum=98.96; 2026-06-24 ratio=99.35 momentum=97.71; 2026-06-25 ratio=99.19 momentum=97.71,63.6
stock,Gayatri Rubbers,GRCL.NS,Rubber,Capital Goods,329.94,59.02,39.54,,stage_2,5,575.0,422.33,4.76,0.0239,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,100.91,100.76,0.53,2.28,True,False,2026-06-19 ratio=100.37 momentum=98.48; 2026-06-22 ratio=100.63 momentum=99.15; 2026-06-23 ratio=101.01 momentum=99.89; 2026-06-24 ratio=101.25 momentum=100.90; 2026-06-25 ratio=100.91 momentum=100.76,172.87
stock,Elgi Rubber Co,ELGIRUBCO.NS,Rubber,Capital Goods,243.54,,-12.92,,not_stage_2,1,48.61,45.44,-2.34,0.00202,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,99.18,96.65,-0.63,-2.26,False,False,2026-06-19 ratio=99.81 momentum=98.91; 2026-06-22 ratio=99.70 momentum=99.96; 2026-06-23 ratio=99.60 momentum=99.82; 2026-06-24 ratio=99.40 momentum=97.76; 2026-06-25 ratio=99.18 momentum=96.65,20.0
stock,Sampann Utpadan,SAMPANN.NS,Rubber,Capital Goods,134.47,19.83,8.18,,not_stage_2,0,27.55,29.93,-3.85,0.00115,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,99.53,99.67,0.43,1.55,False,False,2026-06-19 ratio=99.10 momentum=98.11; 2026-06-22 ratio=99.15 momentum=98.10; 2026-06-23 ratio=99.93 momentum=100.25; 2026-06-24 ratio=100.15 momentum=101.57; 2026-06-25 ratio=99.53 momentum=99.67,0.0
stock,Lead Reclaim,LRRPL.NS,Rubber,Capital Goods,79.49,19.44,21.28,,stage_2,5,92.0,75.15,0.23,0.00382,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.18,98.66,-0.29,-3.47,False,False,2026-06-19 ratio=101.47 momentum=102.13; 2026-06-22 ratio=101.50 momentum=102.95; 2026-06-23 ratio=101.86 momentum=106.55; 2026-06-24 ratio=101.25 momentum=103.22; 2026-06-25 ratio=101.18 momentum=98.66,131.36
stock,KIOCL,KIOCL.NS,Sponge Iron,Metals & Mining,23808.65,1436.85,1.38,,not_stage_2,2,391.75,367.49,0.99,0.01628,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,weakening,99.02,97.32,-1.44,-0.06,False,False,2026-06-19 ratio=100.45 momentum=97.38; 2026-06-22 ratio=100.48 momentum=99.45; 2026-06-23 ratio=100.04 momentum=93.71; 2026-06-24 ratio=99.81 momentum=96.11; 2026-06-25 ratio=99.02 momentum=97.32,41.98
stock,S.A.L Steel,SALSTEEL.NS,Sponge Iron,Metals & Mining,814.89,,1.08,,not_stage_2,3,56.29,47.89,5.01,0.00234,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.18,97.1,-0.81,-0.74,False,False,2026-06-19 ratio=99.99 momentum=97.84; 2026-06-22 ratio=99.78 momentum=96.59; 2026-06-23 ratio=100.05 momentum=98.02; 2026-06-24 ratio=99.23 momentum=96.58; 2026-06-25 ratio=99.18 momentum=97.10,70.02
stock,Vraj Iron,VRAJ.NS,Sponge Iron,Metals & Mining,389.1,12.16,10.51,,not_stage_2,0,117.97,123.89,-1.71,0.0049,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,97.8,96.59,-0.92,-0.52,False,False,2026-06-19 ratio=98.71 momentum=97.10; 2026-06-22 ratio=98.37 momentum=97.36; 2026-06-23 ratio=98.51 momentum=97.43; 2026-06-24 ratio=97.90 momentum=96.50; 2026-06-25 ratio=97.80 momentum=96.59,0.0
stock,Chaman Metallics,CMNL.NS,Sponge Iron,Metals & Mining,241.35,,5.37,,not_stage_2,0,100.0,113.81,-5.42,0.00416,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.41,97.48,-0.07,-1.03,False,False,2026-06-19 ratio=98.48 momentum=98.51; 2026-06-22 ratio=98.03 momentum=97.49; 2026-06-23 ratio=98.44 momentum=98.14; 2026-06-24 ratio=98.47 momentum=97.97; 2026-06-25 ratio=98.41 momentum=97.48,0.0
stock,Vaswani Industri,VASWANI.NS,Sponge Iron,Metals & Mining,176.26,41.57,8.76,,not_stage_2,1,53.5,56.49,-0.82,0.00222,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,weakening,98.3,96.96,-1.74,0.26,False,False,2026-06-19 ratio=100.04 momentum=96.71; 2026-06-22 ratio=99.16 momentum=97.15; 2026-06-23 ratio=98.52 momentum=95.20; 2026-06-24 ratio=99.17 momentum=96.95; 2026-06-25 ratio=98.30 momentum=96.96,20.0
stock,Shri Hare-Krish.,SHKSIL.NS,Sponge Iron,Metals & Mining,76.76,12.38,7.76,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,DOMS Industries,DOMS.NS,Stationary,Fast Moving Consumer Goods,13667.62,59.38,24.33,,not_stage_2,2,2252.1,2353.59,-1.69,0.09362,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.35,97.17,-0.32,-5.01,False,False,2026-06-19 ratio=99.67 momentum=102.19; 2026-06-22 ratio=99.65 momentum=102.16; 2026-06-23 ratio=100.42 momentum=104.34; 2026-06-24 ratio=100.10 momentum=105.62; 2026-06-25 ratio=99.35 momentum=97.17,40.0
stock,Navneet Educat.,NAVNETEDUL.NS,Stationary,Fast Moving Consumer Goods,3129.28,20.11,10.23,,not_stage_2,1,141.46,142.67,-0.86,0.00588,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.09,98.02,0.13,0.22,False,False,2026-06-19 ratio=98.96 momentum=97.80; 2026-06-22 ratio=98.95 momentum=98.12; 2026-06-23 ratio=99.12 momentum=98.32; 2026-06-24 ratio=99.11 momentum=97.68; 2026-06-25 ratio=99.09 momentum=98.02,20.0
stock,Flair Writing,FLAIR.NS,Stationary,Fast Moving Consumer Goods,2795.09,19.99,16.8,,not_stage_2,1,265.2,304.43,-1.37,0.01102,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.1,101.07,-0.37,0.77,False,False,2026-06-19 ratio=98.47 momentum=100.30; 2026-06-22 ratio=98.59 momentum=100.03; 2026-06-23 ratio=98.76 momentum=99.82; 2026-06-24 ratio=98.34 momentum=99.88; 2026-06-25 ratio=98.10 momentum=101.07,25.35
stock,Kokuyo Camlin,KOKUYOCMLN.NS,Stationary,Fast Moving Consumer Goods,887.49,35.8,10.2,,not_stage_2,1,88.48,85.89,-1.81,0.00368,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.74,100.4,0.15,2.31,False,True,2026-06-19 ratio=99.59 momentum=98.09; 2026-06-22 ratio=100.59 momentum=102.48; 2026-06-23 ratio=100.52 momentum=102.02; 2026-06-24 ratio=100.43 momentum=101.31; 2026-06-25 ratio=99.74 momentum=100.40,22.0
stock,Linc,LINC.NS,Stationary,Fast Moving Consumer Goods,686.86,18.76,19.21,,not_stage_2,4,115.46,105.56,-2.27,0.0048,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.95,101.45,1.66,-0.39,False,False,2026-06-19 ratio=101.28 momentum=101.84; 2026-06-22 ratio=103.68 momentum=103.15; 2026-06-23 ratio=102.84 momentum=101.82; 2026-06-24 ratio=104.10 momentum=102.02; 2026-06-25 ratio=102.95 momentum=101.45,122.0
stock,Sundaram Multi.,SUNDARAM.NS,Stationary,Fast Moving Consumer Goods,63.97,23.18,3.8,,not_stage_2,0,1.35,1.5,-4.26,6e-05,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.1,95.41,-0.53,-3.33,False,False,2026-06-19 ratio=98.63 momentum=98.75; 2026-06-22 ratio=98.09 momentum=97.78; 2026-06-23 ratio=98.73 momentum=98.15; 2026-06-24 ratio=98.06 momentum=97.44; 2026-06-25 ratio=98.10 momentum=95.41,0.0
stock,Vasa Retail,VASA.NS,Stationary,Fast Moving Consumer Goods,2.67,,-1.93,,not_stage_2,1,4.45,4.78,-1.37,0.00018,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.24,96.73,0.36,0.51,False,False,2026-06-19 ratio=97.88 momentum=96.22; 2026-06-22 ratio=97.86 momentum=97.77; 2026-06-23 ratio=98.47 momentum=98.95; 2026-06-24 ratio=98.20 momentum=98.04; 2026-06-25 ratio=98.24 momentum=96.73,20.0
stock,Indus Towers,INDUSTOWER.NS,Telecom - Infrastructure,Telecommunic ation,103824.9,14.53,19.49,,not_stage_2,2,393.55,428.63,0.35,0.01636,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.34,96.22,-0.94,-1.0,False,False,2026-06-19 ratio=99.28 momentum=97.21; 2026-06-22 ratio=99.35 momentum=96.41; 2026-06-23 ratio=98.84 momentum=96.35; 2026-06-24 ratio=98.61 momentum=96.80; 2026-06-25 ratio=98.34 momentum=96.22,40.7
stock,HFCL,HFCL.NS,Telecom - Infrastructure,Telecommunic ation,32907.95,105.56,10.86,,stage_2,5,215.0,100.81,19.39,0.00894,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.59,103.37,-0.09,3.72,False,False,2026-06-19 ratio=101.67 momentum=99.65; 2026-06-22 ratio=101.59 momentum=100.48; 2026-06-23 ratio=101.42 momentum=100.05; 2026-06-24 ratio=101.39 momentum=101.18; 2026-06-25 ratio=101.59 momentum=103.37,208.58
stock,Pace Digitek,PACEDIGITK.NS,Telecom - Infrastructure,Telecommunic ation,4317.67,14.51,21.26,,not_stage_2,4,200.03,179.68,-2.15,0.00832,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,101.37,100.55,1.37,3.65,True,False,2026-06-19 ratio=100.00 momentum=96.90; 2026-06-22 ratio=100.05 momentum=98.45; 2026-06-23 ratio=102.26 momentum=102.34; 2026-06-24 ratio=102.60 momentum=101.73; 2026-06-25 ratio=101.37 momentum=100.55,119.6
stock,GTL Infra.,GTLINFRA.NS,Telecom - Infrastructure,Telecommunic ation,1793.28,,,,stage_2,4,1.4,1.23,1.46,6e-05,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",weakening,weakening,100.13,97.49,-1.04,2.61,False,False,2026-06-19 ratio=101.17 momentum=94.88; 2026-06-22 ratio=101.01 momentum=96.49; 2026-06-23 ratio=100.74 momentum=94.69; 2026-06-24 ratio=100.47 momentum=97.56; 2026-06-25 ratio=100.13 momentum=97.49,108.57
stock,Suyog Telematics,SUYOG.NS,Telecom - Infrastructure,Telecommunic ation,942.94,15.14,14.42,,stage_2,5,804.75,690.22,1.48,0.03345,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,100.84,102.49,-0.3,1.06,False,False,2026-06-19 ratio=101.14 momentum=101.43; 2026-06-22 ratio=101.24 momentum=102.02; 2026-06-23 ratio=101.62 momentum=102.18; 2026-06-24 ratio=100.72 momentum=101.51; 2026-06-25 ratio=100.84 momentum=102.49,164.61
stock,Sar Televenture,SARTELE.NS,Telecom - Infrastructure,Telecommunic ation,682.51,9.5,8.84,,not_stage_2,0,136.1,185.15,-3.79,0.00566,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,leading,99.24,102.08,-0.94,0.8,False,False,2026-06-19 ratio=100.19 momentum=101.27; 2026-06-22 ratio=100.08 momentum=101.51; 2026-06-23 ratio=99.90 momentum=101.60; 2026-06-24 ratio=99.43 momentum=101.46; 2026-06-25 ratio=99.24 momentum=102.08,10.4
stock,Kore Digital,KDL.NS,Telecom - Infrastructure,Telecommunic ation,139.36,3.8,38.1,,not_stage_2,0,115.9,143.7,-5.06,0.00482,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.5,97.81,-0.67,-3.82,False,False,2026-06-19 ratio=99.17 momentum=101.62; 2026-06-22 ratio=99.03 momentum=101.82; 2026-06-23 ratio=98.96 momentum=102.96; 2026-06-24 ratio=98.60 momentum=99.31; 2026-06-25 ratio=98.50 momentum=97.81,0.0
stock,Rama Telecom,RTL.NS,Telecom - Infrastructure,Telecommunic ation,117.34,40.32,11.91,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
